	SRR10738313	SRR10738318	SRR10738253	SRR10738254
CRTAM	18.300786921948	15.3126150484621	11.2873910046731	3.63727902790397
CRTAP	2072.25853155278	1540.58238906064	1229.30585209408	1429.01814057614
CRTC1	129.468518141125	124.805156469442	143.725216012438	103.678084131628
CRTC2	173.710169447367	161.356851506921	159.503413404197	156.879698654055
CRTC3	42.4214192692171	24.6770851363916	204.253631096342	151.17619502892
CRX	79.434086594067	64.499950792503	85.952012736393	148.556035849189
CRY1	848.58268754285	538.831038629767	1018.89614493454	1255.12156527614
CRY2	386.917756308463	246.451127527615	910.735092250379	951.025904046778
CRYAA	0	0	0	70.3498487662311
CRYAA2	0	0	29.8328902303484	4670.31675779971
CRYAB	41.442000637717	33.0094112523409	12603.585959163	10877.1476713096
CRYBA1	9.9099675889392	0	0	995.96371770139
CRYBA2	0	0	3.87624257804772	193.231197023583
CRYBA4	58.7501642662581	56.4479405598719	8.75062569247566	596.307018957094
CRYBB1	30.5561560650077	32.6748670898833	0	774.580194861657
